Date,Close,Open,High,Low
2019-11-30,7729.27,7390.21,7856.61,7378.41
2019-12-01,7542.24,7748.34,7805.03,7439.1
2019-12-02,7381.96,7542.25,7564.94,7238.32
2019-12-03,7333.43,7381.96,7440.62,7162.49
2019-12-04,7315.37,7315.44,7407.41,7238.73
2019-12-05,7213.73,7315.37,7767.91,7089.14
2019-12-06,7398.79,7213.74,7488.14,7155.12
2019-12-07,7511.88,7392.91,7583.39,7304.07
2019-12-08,7532.12,7511.88,7619.67,7475.02
2019-12-09,7550.24,7532.12,7573.16,7387.15
2019-12-10,7333.1,7550.24,7652.74,7285.23
2019-12-11,7239.76,7333.1,7394.5,7161.53
2019-12-12,7198.07,7240.08,7269.47,7131.64
2019-12-13,7190.27,7203.96,7282.34,7081.88
2019-12-14,7238.87,7188.07,7297.59,7183.2
2019-12-15,7087.02,7238.99,7271.57,7007.43
2019-12-16,7112.73,7087.02,7198.32,7007.56
2019-12-17,6883.5,7112.5,7139.58,6828.48
2019-12-18,6584.03,6884.66,6933.74,6565.01
2019-12-19,7424.02,6584.03,7424.06,6427.96
2019-12-20,7147.57,7285.12,7367.16,7043.16
2019-12-21,7139.93,7147.57,7177.39,7076.11
2019-12-22,7286.34,7155.21,7328.93,7122.02
2019-12-23,7236.99,7286.34,7356.64,7083.73
2019-12-24,7166.17,7236.99,7498.8,7127.94
2019-12-25,7235.63,7166.17,7292.01,7045.12
2019-12-26,7212.81,7235.62,7277.8,7120.21
2019-12-27,7183.71,7212.81,7427.47,7105.72
2019-12-28,7227.29,7183.71,7251.38,7065.28
2019-12-29,7311.56,7227.29,7348.79,7217.08
2019-12-30,7385.46,7315.15,7520.64,7272.59
2019-12-31,7251.28,7379.16,7396.6,7202.13
2020-01-01,7179.96,7251.28,7298.89,7119.63
2020-01-02,7174.74,7179.96,7237.01,7152.99
2020-01-03,6955.49,7174.71,7190.19,6914.86
2020-01-04,7291.22,6955.49,7390.04,6852.09
2020-01-05,7337.64,7291.22,7390.76,7263.18
2020-01-06,7347.43,7337.42,7487.33,7316.76
2020-01-07,7713.86,7351.58,7749.65,7339.7
2020-01-08,8039.6,7714.91,8192.16,7708.89
2020-01-09,8067.61,8046.8,8463.18,7871.04
2020-01-10,7808.7,8046.11,8046.28,7755.4
2020-01-11,8087.45,7808.7,8136.5,7670.46
2020-01-12,8078.99,8195.48,8278.66,8008.91
2020-01-13,8149.31,8080.23,8188.39,7959.53
2020-01-14,8116.96,8150.81,8191.19,8035.32
2020-01-15,8735.14,8110.51,8848.92,8108.95
2020-01-16,8843.68,8735.15,8897.64,8558.74
2020-01-17,8711.64,8825.39,8855.53,8587.52
2020-01-18,8925.3,8711.64,9009.53,8665.01
2020-01-19,8939.86,8925.3,8971.89,8803.09
2020-01-20,8638.18,8939.88,9181.97,8455.13
2020-01-21,8652.68,8638.18,8739.35,8502.57
2020-01-22,8708.79,8652.68,8783.75,8486.34
2020-01-23,8635.07,8708.84,8797.77,8575.1
2020-01-24,8384.09,8635.07,8665.27,8277.81
2020-01-25,8451.23,8381.6,8512.45,8220.87
2020-01-26,8347.57,8451.23,8458.28,8256.04
2020-01-27,8562.31,8347.57,8597.9,8282.36
2020-01-28,8881.96,8562.31,8982.04,8554.13
2020-01-29,9131.11,8877.73,9176.39,8874.28
2020-01-30,9320.98,9131.11,9432.68,9104.82
2020-01-31,9545.08,9288.52,9633.25,9185.18
2020-02-01,9388.88,9548.55,9558.43,9198.66
2020-02-02,9363.19,9388.88,9451.06,9284.41
2020-02-03,9385.26,9375.23,9465.49,9150.53
2020-02-04,9269.71,9385.26,9603.11,9222.95
2020-02-05,9177.89,9286.21,9349.25,9072.59
2020-02-06,9625.46,9177.9,9745.17,9147.65
2020-02-07,9681.38,9600.4,9856.45,9527.15
2020-02-08,9795.34,9681.38,9872.62,9653.13
2020-02-09,9927.78,9795.34,9939.67,9660.31
2020-02-10,10132.71,9900.68,10175.91,9888.15
2020-02-11,9838.9,10132.71,10197.2,9752.2
2020-02-12,10236.64,9851.64,10351.46,9711.36
2020-02-13,10364.93,10236.79,10489.78,10218.52
2020-02-14,10218.1,10364.23,10516.92,10097.76
2020-02-15,10367.53,10234.47,10598.03,10108.16
2020-02-16,9926.35,10367.53,10397.54,9810.93
2020-02-17,9876.23,9926.35,10052.35,9642.47
2020-02-18,9636.62,9933.9,9966.1,9468.29
2020-02-19,10190.0,9636.62,10272.79,9615.26
2020-02-20,9701.04,10190.01,10290.3,9365.78
2020-02-21,9631.48,9608.93,9704.69,9410.92
2020-02-22,9670.86,9631.48,9770.34,9579.24
2020-02-23,9689.09,9696.53,9724.34,9575.05
2020-02-24,9919.55,9689.09,10008.54,9666.52
2020-02-25,9640.47,9921.05,10008.38,9480.19
2020-02-26,9392.87,9640.47,9679.6,9251.12
2020-02-27,8787.98,9392.87,9393.86,8626.94
2020-02-28,8785.0,8790.34,8977.59,8530.5
2020-02-29,8778.47,8818.1,8904.13,8459.7
2020-03-01,8639.59,8778.47,8806.84,8591.29
2020-03-02,8548.95,8639.59,8747.73,8412.72
2020-03-03,8923.04,8549.05,8977.33,8491.46
2020-03-04,8791.11,8916.74,8919.26,8652.81
2020-03-05,8756.96,8791.11,8852.26,8682.68
2020-03-06,9078.58,8756.96,9172.14,8745.99
2020-03-07,9126.64,9073.16,9191.15,9004.94
2020-03-08,8925.21,9126.89,9204.67,8858.65
2020-03-09,8166.31,8925.22,8925.38,8163.68
2020-03-10,7875.75,8166.31,8256.13,7625.19
2020-03-11,7959.23,7939.25,8159.16,7745.15
2020-03-12,7955.31,7959.23,7984.6,7591.9
2020-03-13,5800.21,7954.44,7977.84,5568.02
2020-03-14,5672.68,5803.79,6013.25,3867.09
2020-03-15,5304.15,5672.65,5809.64,5214.77
2020-03-16,5355.19,5304.15,6115.83,5076.86
2020-03-17,4944.7,5359.58,5439.47,4452.26
2020-03-18,5465.58,4944.69,5558.13,4921.2
2020-03-19,5363.82,5465.56,5466.94,5043.08
2020-03-20,6301.06,5363.82,6428.78,5274.93
2020-03-21,6185.28,6301.12,6942.94,5680.1
2020-03-22,6187.05,6176.21,6470.35,5883.75
2020-03-23,5884.34,6187.04,6431.87,5802.55
2020-03-24,6455.45,5829.35,6620.86,5694.2
2020-03-25,6784.32,6455.45,6863.6,6406.04
2020-03-26,6706.99,6784.33,6981.72,6488.11
2020-03-27,6721.5,6697.95,6796.05,6537.86
2020-03-28,6682.78,6718.08,6865.54,6597.31
2020-03-29,6229.49,6682.78,6688.04,6044.48
2020-03-30,5922.49,6229.49,6284.27,5879.78
2020-03-31,6483.74,5879.82,6615.79,5858.86
2020-04-01,6446.42,6483.62,6533.06,6344.63
2020-04-02,6537.34,6446.44,6605.44,6159.58
2020-04-03,6850.56,6537.69,7212.73,6519.93
2020-04-04,6776.37,6796.93,7049.71,6612.68
2020-04-05,6855.93,6772.01,7003.13,6664.61
2020-04-06,6805.36,6873.72,6908.86,6684.72
2020-04-07,7278.24,6809.0,7319.98,6775.11
2020-04-08,7175.67,7277.7,7464.73,7081.64
2020-04-09,7367.29,7175.67,7424.74,7155.21
2020-04-10,7321.82,7366.9,7399.47,7125.78
2020-04-11,6866.4,7321.82,7325.32,6752.59
2020-04-12,6873.85,6872.14,6949.79,6777.89
2020-04-13,7043.44,6873.85,7201.99,6797.78
2020-04-14,6889.86,7043.44,7050.77,6600.77
2020-04-15,6887.55,6889.86,6991.33,6772.32
2020-04-16,6718.8,6887.55,6942.91,6701.02
2020-04-17,7166.58,6628.98,7178.77,6486.53
2020-04-18,7065.08,7162.53,7200.32,6996.15
2020-04-19,7277.14,7065.07,7301.81,7029.02
2020-04-20,7185.87,7277.14,7292.86,7066.95
2020-04-21,6856.15,7185.87,7221.92,6764.43
2020-04-22,6904.48,6856.15,6954.01,6782.24
2020-04-23,7118.39,6904.48,7165.52,6831.95
2020-04-24,7562.03,7118.39,7725.67,7037.55
2020-04-25,7497.86,7556.02,7608.31,7407.27
2020-04-26,7542.3,7497.86,7702.02,7445.69
2020-04-27,7624.85,7542.3,7707.59,7503.77
2020-04-28,7776.51,7624.85,7798.28,7621.49
2020-04-29,7761.76,7788.57,7793.64,7677.18
2020-04-30,8773.11,7761.76,8973.08,7725.54
2020-05-01,8767.67,8768.05,9469.08,8415.47
2020-05-02,8853.77,8767.67,9073.82,8593.38
2020-05-03,8963.06,8850.79,9037.34,8780.04
2020-05-04,8904.71,9002.4,9223.39,8747.43
2020-05-05,8887.51,8904.56,8968.53,8539.51
2020-05-06,8978.28,8887.51,9112.87,8784.1
2020-05-07,9371.68,9032.18,9392.64,8927.78
2020-05-08,9900.68,9371.68,9958.73,9065.92
2020-05-09,9917.25,9903.83,10062.72,9732.81
2020-05-10,9617.52,9917.25,9957.11,9546.04
2020-05-11,8786.66,9616.38,9650.02,8166.49
2020-05-12,8608.13,8733.64,9176.19,8206.33
2020-05-13,8815.23,8608.12,8980.62,8509.56
2020-05-14,9330.99,8823.78,9416.59,8802.92
2020-05-15,9757.3,9330.99,9940.96,9273.42
2020-05-16,9362.64,9795.28,9848.19,9155.52
2020-05-17,9418.92,9362.64,9583.06,9219.36
2020-05-18,9684.7,9418.91,9879.71,9327.76
2020-05-19,9723.68,9673.84,9933.98,9523.85
2020-05-20,9719.48,9723.32,9899.78,9473.74
2020-05-21,9540.89,9719.25,9834.56,9332.92
2020-05-22,9141.15,9540.21,9571.08,8806.74
2020-05-23,9192.85,9139.89,9265.25,8934.38
2020-05-24,9220.08,9192.85,9311.85,9093.83
2020-05-25,9048.72,9219.75,9301.18,8856.47
2020-05-26,8905.78,9048.69,9051.69,8645.21
2020-05-27,8835.73,8905.75,9010.9,8707.12
2020-05-28,9112.98,8835.73,9224.74,8820.55
2020-05-29,9507.52,9113.18,9523.46,9008.06
2020-05-30,9425.28,9507.56,9621.61,9335.81
2020-05-31,9688.32,9434.03,9732.94,9334.91
2020-06-01,9427.67,9688.54,9698.14,9394.28
2020-06-02,10268.58,9427.23,10357.79,9417.35
2020-06-03,9516.14,10268.23,10292.7,9298.92
2020-06-04,9667.06,9516.38,9680.21,9406.97
2020-06-05,9811.37,9667.09,9875.66,9472.25
2020-06-06,9659.66,9811.83,9860.23,9619.62
2020-06-07,9677.05,9659.05,9736.27,9542.77
2020-06-08,9737.46,9677.05,9804.45,9392.84
2020-06-09,9791.93,9737.46,9803.57,9652.31
2020-06-10,9786.14,9790.07,9870.52,9610.02
2020-06-11,9874.97,9787.91,9979.72,9711.86
2020-06-12,9260.83,9875.01,9962.18,9108.47
2020-06-13,9464.23,9261.48,9558.77,9238.39
2020-06-14,9458.66,9464.09,9492.9,9359.85
2020-06-15,9351.95,9458.66,9481.7,9250.03
2020-06-16,9441.77,9351.61,9498.61,8910.2
2020-06-17,9510.66,9442.02,9595.22,9380.75
2020-06-18,9457.63,9510.64,9557.47,9240.65
2020-06-19,9398.64,9457.46,9480.37,9276.43
2020-06-20,9279.76,9398.69,9427.18,9236.66
2020-06-21,9353.08,9278.47,9391.03,9178.38
2020-06-22,9289.1,9353.08,9412.65,9278.92
2020-06-23,9680.95,9288.6,9775.1,9272.8
2020-06-24,9609.68,9680.95,9720.77,9576.91
2020-06-25,9311.14,9609.68,9678.99,9206.96
2020-06-26,9252.63,9310.99,9333.35,9002.37
2020-06-27,9171.73,9252.68,9292.25,9046.23
2020-06-28,9022.15,9171.55,9192.77,8843.32
2020-06-29,9101.85,9022.01,9190.12,8949.76
2020-06-30,9188.06,9101.88,9233.53,9032.44
2020-07-01,9148.44,9188.04,9201.65,9067.19
2020-07-02,9236.32,9141.35,9301.0,9096.78
2020-07-03,9097.8,9240.17,9267.12,8957.63
2020-07-04,9094.32,9097.68,9132.99,9065.86
2020-07-05,9124.65,9067.94,9190.82,9051.87
2020-07-06,9055.46,9141.08,9149.77,8919.76
2020-07-07,9278.81,9078.61,9356.33,9063.73
2020-07-08,9244.42,9344.99,9374.08,9216.52
2020-07-09,9471.76,9262.81,9472.08,9239.54
2020-07-10,9236.14,9444.73,9449.91,9173.17
2020-07-11,9243.18,9239.47,9260.35,9133.96
2020-07-12,9229.86,9289.58,9304.96,9190.03
2020-07-13,9286.74,9243.77,9349.0,9170.74
2020-07-14,9238.99,9310.4,9339.81,9206.29
2020-07-15,9260.47,9241.76,9279.09,9125.21
2020-07-16,9211.03,9261.51,9275.45,9167.65
2020-07-17,9133.78,9192.62,9219.43,9048.08
2020-07-18,9160.41,9132.45,9186.96,9085.98
2020-07-19,9176.69,9159.37,9212.52,9130.02
2020-07-20,9190.27,9182.91,9197.73,9117.06
2020-07-21,9172.59,9213.36,9223.08,9152.28
2020-07-22,9395.06,9166.3,9445.58,9159.97
2020-07-23,9530.79,9399.73,9552.0,9313.81
2020-07-24,9617.38,9534.12,9681.91,9452.74
2020-07-25,9568.97,9617.39,9646.96,9479.58
2020-07-26,9708.95,9557.07,9746.56,9546.03
2020-07-27,9938.95,9714.69,10135.88,9670.42
2020-07-28,11187.78,9940.11,11394.85,9930.84
2020-07-29,10939.67,11040.79,11254.55,10580.13
2020-07-30,11284.46,10930.45,11318.09,10852.88
2020-07-31,11118.92,11118.89,11180.43,10847.2
2020-08-01,11373.32,11112.42,11467.95,10980.82
2020-08-02,11766.75,11352.72,11880.77,11241.98
2020-08-03,11139.1,11820.51,12117.68,10658.95
2020-08-04,11261.81,11071.27,11480.28,10956.56
2020-08-05,11228.03,11237.22,11400.06,11045.97
2020-08-06,11653.41,11196.29,11791.1,11107.14
2020-08-07,11796.82,11756.89,11917.77,11581.58
2020-08-08,11639.94,11780.04,11917.86,11347.41
2020-08-09,11744.91,11610.91,11814.96,11543.35
2020-08-10,11673.12,11770.45,11802.66,11536.75
2020-08-11,11832.23,11693.18,12070.44,11546.96
2020-08-12,11340.58,11903.33,11941.65,11137.81
2020-08-13,11549.55,11399.07,11626.24,11166.54
2020-08-14,11752.17,11571.1,11795.44,11287.65
2020-08-15,11783.28,11789.96,11867.28,11663.41
2020-08-16,11895.63,11782.79,11987.65,11714.59
2020-08-17,11896.95,11862.39,11938.88,11705.49
2020-08-18,12399.11,11916.58,12476.7,11778.3
2020-08-19,12071.74,12299.82,12391.84,11840.39
2020-08-20,11749.83,11959.03,12029.76,11589.58
2020-08-21,11833.9,11766.18,11899.96,11690.16
2020-08-22,11583.14,11866.28,11890.03,11525.26
2020-08-23,11674.62,11539.72,11694.47,11393.21
2020-08-24,11666.41,11677.06,11726.23,11539.09
2020-08-25,11744.01,11660.4,11835.36,11601.74
2020-08-26,11378.73,11759.36,11771.34,11133.17
2020-08-27,11458.82,11334.04,11546.2,11265.23
2020-08-28,11302.12,11467.29,11594.65,11157.09
2020-08-29,11482.23,11339.75,11553.54,11294.19
2020-08-30,11515.04,11540.73,11586.31,11435.4
2020-08-31,11657.0,11483.13,11694.67,11476.07
2020-09-01,11678.37,11712.97,11799.53,11579.88
2020-09-02,11964.21,11661.43,12070.23,11544.42
2020-09-03,11427.7,11923.2,11954.16,11217.45
2020-09-04,10712.92,11409.73,11470.81,10505.15
2020-09-05,10563.9,10177.72,10644.24,10118.72
2020-09-06,10042.85,10470.03,10574.31,9894.23
2020-09-07,10207.61,10174.86,10355.65,10014.28
2020-09-08,10381.78,10265.74,10383.12,9891.73
2020-09-09,10043.2,10381.68,10444.17,9868.94
2020-09-10,10268.46,10136.56,10352.42,9989.51
2020-09-11,10341.02,10230.64,10483.56,10224.04
